DBN,District,School Name,Is Org Split-Sited,Building ID(s),Transfer School,Total Enrollment,Grades PK-5 Enrollment,Grades 6-8 Enrollment,Grades 9-12 Enrollment,% Asian,% Black,% Hispanic,% Multiple Race Categories Not Represented,% White,% SWD,% ELL,% Poverty,ELA # Tested,ELA # Proficient (L3&4),ELA % Proficient (L3&4),Math # Tested,Math # Proficient (L3&4),Math % Proficient (L3&4),2017-18 Total 4-year August Grad Cohort,2017-18 % 4-year August Graduates,2017-18 Total 6-year Grad Cohort,2017-18 % 6-year Graduates
84K693,84,Northside Charter High School,false,K126,false,389,0,0,389,0.015,0.154,0.761,0.015,0.054,0.188,0.057,0.766,No Data,No Data,No Data,No Data,No Data,No Data,97,85.6%,80,95.0%
84K701,84,Brooklyn Charter School,false,K023,false,214,214,0,0,0.023,0.752,0.201,0.014,0.009,0.14,0.075,0.762,119,64,53.8%,115,61,53.0%,No Data,No Data,No Data,No Data
84K702,84,Community Partnership Charter School,true,"K256, K270",false,433,283,150,0,0.018,0.769,0.18,0.023,0.009,0.173,0.025,0.878,247,110,44.5%,251,120,47.8%,No Data,No Data,No Data,No Data
84K704,84,Explore Charter School,false,K002,false,520,349,171,0,0.004,0.815,0.146,0.029,0.006,0.137,0.071,0.819,336,154,45.8%,338,191,56.5%,No Data,No Data,No Data,No Data
84K710,84,Brownsville Collegiate Charter School,false,K150,false,353,61,287,5,0.011,0.683,0.266,0.028,0.011,0.195,0.082,0.81,279,93,33.3%,216,96,44.4%,s,s,s,s
84K711,84,Leadership Preparatory Brownsville Charter School,true,"K275, K284",false,779,525,254,0,0.001,0.841,0.137,0.015,0.005,0.127,0.018,0.886,489,266,54.4%,415,296,71.3%,No Data,No Data,No Data,No Data
84K712,84,Excellence Girls Charter School,true,"K191, K309, K434",false,1433,499,250,684,0.021,0.766,0.169,0.033,0.011,0.128,0.024,0.715,469,320,68.2%,387,260,67.2%,114,93.9%,s,s
84K724,84,Leadership Prep Canarsie Charter School (Leadership Prep CS 4),true,"K211, K279",false,797,535,262,0,0.005,0.917,0.054,0.018,0.006,0.118,0.008,0.802,522,302,57.9%,440,305,69.3%,No Data,No Data,No Data,No Data
84K730,84,Summit Academy Charter School,false,K027,false,324,0,130,194,0.003,0.454,0.5,0.025,0.019,0.225,0.062,0.762,121,33,27.3%,115,33,28.7%,56,80.4%,47,93.6%
84K733,84,"Math, Engineering, and Science Academy Charter High School",false,K291,false,472,0,0,472,0.019,0.097,0.805,0.064,0.015,0.138,0.117,0.82,No Data,No Data,No Data,No Data,No Data,No Data,113,92.9%,No Data,No Data
84K736,84,New American Academy Charter School,false,K233,false,368,368,0,0,0.008,0.927,0.035,0.014,0.016,0.158,0.022,0.723,184,87,47.3%,180,70,38.9%,No Data,No Data,No Data,No Data
84K737,84,Brownsville Ascend Charter School,false,KBVT,false,1043,686,357,0,0.006,0.869,0.104,0.015,0.007,0.147,0.003,0.834,674,397,58.9%,675,471,69.8%,No Data,No Data,No Data,No Data
84K738,84,New Visions Charter High School for Advanced Math and Science III,false,K495,false,391,0,0,391,0.038,0.783,0.095,0.056,0.028,0.128,0.043,0.818,No Data,No Data,No Data,No Data,No Data,No Data,90,96.7%,s,s
84K739,84,New Visions Charter High School for the Humanities III,false,K495,false,233,0,0,233,0,0.876,0.103,0.009,0.013,0.176,0.03,0.747,No Data,No Data,No Data,No Data,No Data,No Data,90,81.1%,No Data,No Data
84K741,84,Success Academy Crown Heights (Brooklyn 7),true,"K161, K246",false,627,545,82,0,0.005,0.868,0.078,0.038,0.011,0.136,0.011,0.783,359,312,86.9%,358,353,98.6%,No Data,No Data,No Data,No Data
84K742,84,Explore Empower Charter School,false,K210,false,503,345,158,0,0.006,0.893,0.085,0.01,0.006,0.245,0.036,0.809,322,139,43.2%,322,172,53.4%,No Data,No Data,No Data,No Data
84K744,84,Coney Island Preparatory Public Charter School,true,"K281, K303, KAEG",false,1008,405,265,338,0.084,0.387,0.349,0.02,0.16,0.233,0.054,0.828,474,254,53.6%,473,246,52.0%,82,85.4%,No Data,No Data
84K752,84,Success Academy Fort Greene (Brooklyn 5),false,K265,false,287,287,0,0,0.017,0.627,0.293,0.017,0.045,0.153,0.059,0.78,111,108,97.3%,110,110,100.0%,No Data,No Data,No Data,No Data
84K756,84,Success Academy Prospect Heights (Brooklyn 6),true,"K138, K297",false,619,519,100,0,0.031,0.75,0.166,0.01,0.044,0.139,0.01,0.708,349,303,86.8%,349,347,99.4%,No Data,No Data,No Data,No Data
84K757,84,Unity Prep Charter School,true,"K044, KCVL",false,505,0,261,244,0.01,0.798,0.164,0.016,0.012,0.234,0.032,0.733,244,89,36.5%,243,66,27.2%,No Data,No Data,No Data,No Data
84K769,84,Hyde Leadership Charter School- Brooklyn,false,K328,false,447,397,50,0,0.007,0.709,0.275,0.002,0.007,0.157,0.076,0.852,225,104,46.2%,225,97,43.1%,No Data,No Data,No Data,No Data
84K772,84,Success Academy Charter School - Bensonhurst - New York 3,false,K096,false,506,506,0,0,0.16,0.103,0.13,0.012,0.595,0.123,0.093,0.559,160,154,96.3%,162,162,100.0%,No Data,No Data,No Data,No Data
84K774,84,Achievement First Apollo Charter School,true,"K292, K302",false,868,577,289,2,0.06,0.579,0.335,0.018,0.007,0.107,0.071,0.796,546,353,64.7%,546,462,84.6%,No Data,No Data,No Data,No Data
84K775,84,Leadership Preparatory Ocean Hill Charter School,true,"K332, K515",false,1202,533,253,416,0.009,0.821,0.124,0.039,0.007,0.105,0.032,0.8,511,327,64.0%,430,315,73.3%,63,100.0%,No Data,No Data
84K777,84,Ocean Hill Collegiate Charter School,true,"K221, K271",false,390,138,252,0,0.01,0.841,0.105,0.041,0.003,0.154,0.031,0.81,317,151,47.6%,231,143,61.9%,No Data,No Data,No Data,No Data
84K780,84,Brooklyn East Collegiate Charter School,false,K458,false,279,56,223,0,0.011,0.846,0.079,0.057,0.007,0.151,0.043,0.806,272,122,44.9%,195,119,61.0%,No Data,No Data,No Data,No Data
84K781,84,Success Academy Charter School - Bergen Beach - New York 4,true,"K078, K864",false,546,546,0,0,0.038,0.789,0.07,0.009,0.093,0.126,0.018,0.685,235,214,91.1%,235,234,99.6%,No Data,No Data,No Data,No Data
84K784,84,Achievement First North Brooklyn Prep Charter School,false,K377,false,540,540,0,0,0.009,0.183,0.78,0.006,0.022,0.143,0.148,0.876,246,158,64.2%,245,217,88.6%,No Data,No Data,No Data,No Data
84K788,84,Achievement First Linden Elementary School,true,"K166, K306",false,563,563,0,0,0.018,0.817,0.151,0.011,0.004,0.124,0.011,0.844,273,153,56.0%,274,183,66.8%,No Data,No Data,No Data,No Data
84K789,84,Compass Charter School,false,K113,false,318,318,0,0,0.069,0.267,0.119,0.094,0.45,0.242,0.028,0.277,115,56,48.7%,113,57,50.4%,No Data,No Data,No Data,No Data
84K876,84,Achievement First Voyager Charter School,true,"K091, K092",false,241,106,135,0,0.004,0.896,0.054,0.046,0,0.124,0.008,0.747,175,78,44.6%,183,109,59.6%,No Data,No Data,No Data,No Data
84K892,84,Brooklyn Emerging Leaders Academy,false,K057,false,115,0,0,115,0,0.739,0.217,0.026,0.017,0.191,0.026,0.73,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84K911,84,Brooklyn Laboratory Charter High School,false,KCSH,false,49,0,49,0,0.041,0.857,0.082,0.02,0,0.143,0.02,0.98,51,23,45.1%,51,24,47.1%,No Data,No Data,No Data,No Data
84M065,84,Democracy Prep Endurance Charter School,true,"M154, MADR",false,652,0,350,302,0.003,0.647,0.31,0.028,0.012,0.187,0.055,0.764,323,134,41.5%,293,127,43.3%,No Data,No Data,No Data,No Data
84M068,84,KIPP Washington Heights Middle School,true,"M090, M115, XAVN",false,1052,553,264,235,0.002,0.108,0.875,0.006,0.009,0.19,0.092,0.888,531,315,59.3%,530,391,73.8%,No Data,No Data,No Data,No Data
84M080,84,Manhattan Charter School II,false,M056,false,183,183,0,0,0.022,0.322,0.601,0.027,0.027,0.251,0.06,0.863,90,48,53.3%,90,46,51.1%,No Data,No Data,No Data,No Data
84M168,84,East Harlem Scholars Academy Charter School II,false,M013,false,477,419,58,0,0.031,0.354,0.597,0.015,0.002,0.218,0.111,0.906,220,82,37.3%,219,87,39.7%,No Data,No Data,No Data,No Data
84M170,84,Success Academy Hell's Kitchen (Manhattan 2),false,M625,false,458,458,0,0,0.181,0.203,0.441,0.026,0.148,0.148,0.041,0.657,172,165,95.9%,171,170,99.4%,No Data,No Data,No Data,No Data
84M174,84,Success Academy Union Square (Manhattan 1),true,"M460, MBMO",false,714,570,144,0,0.199,0.211,0.284,0.059,0.246,0.162,0.027,0.452,433,406,93.8%,428,423,98.8%,No Data,No Data,No Data,No Data
84M279,84,The Opportunity Charter School,false,M113,false,481,0,220,261,0.008,0.478,0.486,0.023,0.004,0.609,0.129,0.881,194,30,15.5%,183,9,4.9%,41,97.6%,53,67.9%
84M320,84,Manhattan Charter School,false,M142,false,241,241,0,0,0.137,0.149,0.685,0.017,0.012,0.253,0.145,0.855,112,53,47.3%,112,41,36.6%,No Data,No Data,No Data,No Data
84M329,84,Harlem Link Charter School,false,M208,false,429,429,0,0,0.005,0.678,0.296,0.012,0.009,0.224,0.07,0.881,160,65,40.6%,163,80,49.1%,No Data,No Data,No Data,No Data
84M330,84,Girls Preparatory Charter School of New York,true,"M060, M188",false,647,422,225,0,0.022,0.479,0.465,0.023,0.011,0.185,0.014,0.743,435,264,60.7%,431,243,56.4%,No Data,No Data,No Data,No Data
84M335,84,Harlem Village Academy Leadership Charter School,true,"M045, M280",false,699,387,149,163,0.006,0.634,0.325,0.029,0.007,0.2,0.007,0.814,268,149,55.6%,266,194,72.9%,58,100.0%,40,100.0%
84M336,84,KIPP Infinity Charter School,true,"M195, XAVN",false,1119,549,275,295,0.003,0.267,0.711,0.006,0.013,0.215,0.087,0.876,536,310,57.8%,535,445,83.2%,74,87.8%,58,96.6%
84M337,84,New York Center for Autism Charter School,false,M050,false,39,20,3,16,0.103,0.103,0.436,0.026,0.333,1,0.026,0.897,No Data,No Data,No Data,No Data,No Data,No Data,s,s,s,s
84M338,84,WHIN Music Community,false,M164,false,139,139,0,0,0.022,0.237,0.612,0.043,0.086,0.165,0.165,0.712,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84M341,84,Harlem Children's Zone Promise Academy II Charter School,true,"M501, MANO",false,1042,569,235,238,0.007,0.81,0.154,0.022,0.008,0.161,0.03,0.828,467,245,52.5%,466,338,72.5%,26,96.2%,No Data,No Data
84M350,84,Democracy Prep Charter School,true,"M092, M197",false,708,0,349,359,0.011,0.647,0.318,0.017,0.007,0.186,0.042,0.775,330,159,48.2%,298,148,49.7%,82,86.6%,75,97.3%
84M351,84,Success Academy Charter School - Harlem 1,true,"M088, M149, M620",false,1208,605,212,391,0.013,0.673,0.218,0.081,0.015,0.132,0.017,0.769,464,391,84.3%,415,404,97.3%,18,83.3%,No Data,No Data
84M357,84,Success Academy Charter School - Harlem 6,false,M389,false,227,227,0,0,0.009,0.546,0.41,0.013,0.022,0.15,0.048,0.907,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84M358,84,Success Academy Charter School - Hudson Yards,false,MBMO,false,228,228,0,0,0.114,0.263,0.421,0.048,0.154,0.162,0.061,0.627,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84M382,84,DREAM Charter School,true,"M050, MBMF, MBMR",false,728,361,162,205,0.019,0.306,0.633,0.015,0.026,0.283,0.054,0.864,317,156,49.2%,313,170,54.3%,No Data,No Data,No Data,No Data
84M384,84,Success Academy Charter School - Harlem 2,true,"M030, M043",false,702,527,175,0,0.011,0.654,0.303,0.007,0.024,0.162,0.034,0.823,393,337,85.8%,311,306,98.4%,No Data,No Data,No Data,No Data
84M385,84,Success Academy Charter School - Harlem 3,true,"M099, M101, M620",false,1108,529,351,228,0.016,0.525,0.329,0.114,0.015,0.185,0.023,0.759,625,559,89.4%,515,512,99.4%,No Data,No Data,No Data,No Data
84M386,84,Success Academy Charter School - Harlem 4,true,"M113, M389",false,418,418,0,0,0.024,0.526,0.364,0.05,0.036,0.124,0.067,0.718,155,151,97.4%,155,154,99.4%,No Data,No Data,No Data,No Data
84M388,84,St. HOPE Leadership Academy Charter School,false,M092,false,301,0,301,0,0.013,0.608,0.362,0.013,0.003,0.229,0.08,0.953,288,98,34.0%,286,93,32.5%,No Data,No Data,No Data,No Data
84M433,84,Renaissance Charter High School for Innovation,false,M099,false,444,0,0,444,0.009,0.423,0.556,0.007,0.005,0.322,0.11,0.829,No Data,No Data,No Data,No Data,No Data,No Data,112,61.6%,97,70.1%
84M482,84,Success Academy Charter School - Harlem 5,true,"M123, M175",false,753,547,206,0,0.012,0.667,0.274,0.028,0.02,0.131,0.057,0.813,464,413,89.0%,429,428,99.8%,No Data,No Data,No Data,No Data
84M523,84,Success Academy Charter School - Upper West,true,"M470, M625",false,788,612,176,0,0.126,0.201,0.378,0.039,0.256,0.176,0.029,0.468,482,442,91.7%,455,445,97.8%,No Data,No Data,No Data,No Data
84M708,84,Harlem Prep Charter School,true,"M121, MADR",false,956,374,309,273,0.01,0.567,0.401,0.015,0.007,0.195,0.062,0.861,497,240,48.3%,467,203,43.5%,No Data,No Data,No Data,No Data
84M709,84,Harlem Village Academy Charter School,true,"M194, M280, MAGD",false,886,552,165,169,0.003,0.765,0.195,0.026,0.01,0.186,0.038,0.774,355,206,58.0%,356,265,74.4%,55,98.2%,49,95.9%
84M726,84,KIPP STAR College Prep Charter School,true,"M125, M195, XAVN",false,1006,544,214,248,0.006,0.488,0.469,0.032,0.005,0.242,0.037,0.838,475,256,53.9%,473,322,68.1%,59,93.2%,59,98.3%
84M861,84,Future Leaders Institute Charter School,false,M144,false,365,250,115,0,0.008,0.814,0.159,0.008,0.011,0.14,0.06,0.871,242,94,38.8%,242,90,37.2%,No Data,No Data,No Data,No Data
84Q304,84,VOICE Charter School of New York,true,"Q111, QALJ",false,688,467,221,0,0.131,0.125,0.628,0.042,0.074,0.163,0.176,0.785,421,165,39.2%,421,244,58.0%,No Data,No Data,No Data,No Data
84Q320,84,New Visions Charter High School for Advanced Math and Science IV,false,Q400,false,473,0,0,473,0.082,0.719,0.148,0.042,0.008,0.156,0.027,0.776,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84Q339,84,Success Academy Charter School - Springfield Gardens - New York 6,false,Q059,false,639,639,0,0,0.016,0.886,0.056,0.039,0.003,0.119,0.003,0.701,301,255,84.7%,300,283,94.3%,No Data,No Data,No Data,No Data
84Q373,84,New Visions Charter High School for the Humanities IV,false,Q410,false,189,0,0,189,0.032,0.614,0.249,0.053,0.053,0.18,0.011,0.767,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84Q375,84,Success Academy Charter School - Far Rockaway,false,Q053,false,409,409,0,0,0.012,0.756,0.183,0.027,0.022,0.2,0.015,0.807,82,69,84.1%,82,77,93.9%,No Data,No Data,No Data,No Data
84R012,84,New Ventures Charter School,false,RAHR,false,125,0,0,125,0.008,0.176,0.408,0.024,0.384,0.384,0.024,0.608,No Data,No Data,No Data,No Data,No Data,No Data,52,30.8%,23,73.9%
84R067,84,John W. Lavelle Preparatory Charter School,false,RAHR,false,752,219,311,222,0.021,0.415,0.443,0.025,0.096,0.374,0.02,0.742,490,130,26.5%,470,99,21.1%,29,96.6%,12,100.0%
84R070,84,Lois and Richard Nicotra Early College Charter School,false,RAHR,false,83,0,43,40,0.048,0.349,0.373,0.072,0.157,0.313,0.048,0.699,38,8,21.1%,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X124,84,Children's Aid College Prep Charter School,true,"X193, XBBN",false,600,453,147,0,0.012,0.428,0.525,0.02,0.015,0.22,0.095,0.76,365,150,41.1%,364,126,34.6%,No Data,No Data,No Data,No Data
84X133,84,Icahn Charter School 6,true,"X004, XADA",false,349,232,117,0,0.011,0.559,0.418,0.006,0.006,0.095,0.046,0.822,226,154,68.1%,227,189,83.3%,No Data,No Data,No Data,No Data
84X177,84,Mott Hall Charter School,false,X063,false,268,0,268,0,0.004,0.388,0.578,0.019,0.011,0.157,0.142,0.981,257,75,29.2%,253,86,34.0%,No Data,No Data,No Data,No Data
84X200,84,ROADS Charter School II,false,X401,true,190,0,0,190,0.005,0.511,0.447,0.016,0.021,0.479,0.053,0.889,No Data,No Data,No Data,No Data,No Data,No Data,97,9.3%,96,13.5%
84X202,84,New Visions Charter High School for Advanced Math and Science II,false,X650,false,551,0,0,551,0.009,0.41,0.528,0.038,0.015,0.181,0.096,0.84,No Data,No Data,No Data,No Data,No Data,No Data,151,94.7%,115,100.0%
84X208,84,New Visions Charter High School for the Humanities II,false,X655,false,491,0,0,491,0.018,0.375,0.574,0.022,0.01,0.2,0.161,0.77,No Data,No Data,No Data,No Data,No Data,No Data,117,72.6%,90,92.2%
84X233,84,Family Life Academy Charter School II,true,"XABC, XAGV",false,580,343,237,0,0.005,0.234,0.753,0.005,0.002,0.136,0.093,0.905,426,260,61.0%,425,277,65.2%,No Data,No Data,No Data,No Data
84X255,84,Bronx Charter School for Excellence,true,"XAEF, XAJK, XBAX",false,811,543,268,0,0.269,0.372,0.33,0.016,0.012,0.109,0.092,0.794,534,345,64.6%,534,370,69.3%,No Data,No Data,No Data,No Data
84X345,84,Hyde Leadership Charter School,true,"X074, XATU",false,973,480,231,262,0.005,0.286,0.697,0.004,0.008,0.225,0.141,0.903,462,161,34.8%,382,132,34.6%,66,93.9%,62,100.0%
84X346,84,South Bronx Classical Charter School,false,X116,false,497,406,91,0,0.026,0.396,0.551,0.006,0.02,0.111,0.189,0.859,254,229,90.2%,253,245,96.8%,No Data,No Data,No Data,No Data
84X362,84,Icahn Charter School 7,true,"X093, X107",false,262,210,52,0,0.034,0.469,0.477,0.008,0.011,0.08,0.057,0.721,164,118,72.0%,166,137,82.5%,No Data,No Data,No Data,No Data
84X364,84,South Bronx Classical Charter School II,true,"X154, XBCA",false,357,340,17,0,0,0.473,0.496,0.014,0.017,0.134,0.143,0.902,152,133,87.5%,151,141,93.4%,No Data,No Data,No Data,No Data
84X378,84,Icahn Charter School 2,false,X498,false,326,220,106,0,0.052,0.316,0.577,0.021,0.034,0.104,0.046,0.528,204,170,83.3%,167,155,92.8%,No Data,No Data,No Data,No Data
84X380,84,Success Academy Charter School - Bronx 3,true,"X039, X145",false,642,595,47,0,0.006,0.54,0.416,0.03,0.008,0.164,0.028,0.826,348,291,83.6%,350,333,95.1%,No Data,No Data,No Data,No Data
84X387,84,Brilla College Prep Charter School,true,"XAEI, XAEJ",false,569,502,67,0,0.004,0.232,0.74,0.011,0.014,0.207,0.209,0.895,313,188,60.1%,316,197,62.3%,No Data,No Data,No Data,No Data
84X389,84,Bronx Global Learning Institute for Girls Charter School,false,X156,false,431,300,131,0,0.016,0.285,0.68,0.014,0.005,0.132,0.148,0.891,267,118,44.2%,252,80,31.7%,No Data,No Data,No Data,No Data
84X393,84,University Prep Charter High School,false,X162,false,433,0,0,433,0.016,0.358,0.598,0.016,0.012,0.122,0.067,0.871,No Data,No Data,No Data,No Data,No Data,No Data,96,94.8%,81,100.0%
84X422,84,Icahn Charter School 3,false,XAGA,false,320,232,88,0,0.034,0.628,0.3,0.016,0.022,0.072,0.025,0.809,200,161,80.5%,200,164,82.0%,No Data,No Data,No Data,No Data
84X464,84,Success Academy Charter School - Bronx 4 - New York 2,false,X131,false,546,546,0,0,0.026,0.445,0.487,0.024,0.018,0.185,0.048,0.764,172,158,91.9%,173,171,98.8%,No Data,No Data,No Data,No Data
84X465,84,Boys Preparatory Charter School of New York,false,XBCA,false,575,575,0,0,0.007,0.461,0.501,0.014,0.017,0.209,0.054,0.871,140,68,48.6%,139,92,66.2%,No Data,No Data,No Data,No Data
84X471,84,American Dream Charter School,true,"X030, XAFI",false,421,0,253,168,0,0.055,0.941,0.002,0.002,0.152,0.195,0.969,247,84,34.0%,254,78,30.7%,No Data,No Data,No Data,No Data
84X482,84,Dr. Richard Izquierdo Health and Science Charter School,false,X158,false,789,0,330,459,0.006,0.242,0.722,0.01,0.019,0.202,0.117,0.938,324,130,40.1%,210,69,32.9%,71,78.9%,s,s
84X484,84,Bronx Charter School for Better Learning II,false,X144,false,298,298,0,0,0.01,0.849,0.138,0,0.003,0.104,0.034,0.738,75,45,60.0%,75,56,74.7%,No Data,No Data,No Data,No Data
84X487,84,Girls Preparatory Charter School of the Bronx,true,"X052, X120",false,774,552,222,0,0.006,0.335,0.618,0.025,0.017,0.178,0.052,0.915,447,299,66.9%,438,275,62.8%,No Data,No Data,No Data,No Data
84X488,84,The Equality Charter School,true,"X160, XADU",false,637,0,271,366,0.019,0.619,0.342,0.003,0.017,0.248,0.061,0.801,271,80,29.5%,245,51,20.8%,90,84.4%,No Data,No Data
84X491,84,Academic Leadership Charter School,true,"X065, X155",false,515,380,135,0,0.004,0.485,0.482,0.014,0.016,0.093,0.111,0.95,284,238,83.8%,281,218,77.6%,No Data,No Data,No Data,No Data
84X493,84,Success Academy Charter School - Bronx 1,false,X183,false,586,517,69,0,0.026,0.572,0.381,0.019,0.003,0.128,0.046,0.881,298,268,89.9%,299,293,98.0%,No Data,No Data,No Data,No Data
84X494,84,Success Academy Charter School - Bronx 2,true,"X022, X055",false,757,585,172,0,0.009,0.629,0.342,0.007,0.013,0.136,0.067,0.882,461,417,90.5%,409,406,99.3%,No Data,No Data,No Data,No Data
84X496,84,Icahn Charter School 4,false,XAGA,false,323,222,101,0,0.034,0.619,0.294,0.028,0.025,0.102,0.025,0.619,200,137,68.5%,200,162,81.0%,No Data,No Data,No Data,No Data
84X538,84,Icahn Charter School 5,false,XAGA,false,322,230,92,0,0.053,0.568,0.314,0.012,0.053,0.068,0.012,0.693,203,148,72.9%,203,155,76.4%,No Data,No Data,No Data,No Data
84X539,84,New Visions Charter High School for Advanced Math and Science,false,X475,false,495,0,0,495,0.028,0.412,0.511,0.038,0.01,0.135,0.063,0.776,No Data,No Data,No Data,No Data,No Data,No Data,102,85.3%,102,94.1%
84X553,84,New Visions Charter High School for the Humanities,false,X475,false,539,0,0,539,0.017,0.328,0.623,0.022,0.009,0.204,0.065,0.818,No Data,No Data,No Data,No Data,No Data,No Data,141,89.4%,84,91.7%
84X554,84,New York City Montessori Charter School,false,XAFI,false,328,328,0,0,0.003,0.29,0.665,0.024,0.018,0.213,0.152,0.86,121,52,43.0%,123,45,36.6%,No Data,No Data,No Data,No Data
84X581,84,South Bronx Community Charter School,false,X790,false,288,0,0,288,0,0.358,0.622,0.01,0.01,0.233,0.08,0.788,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X586,84,Brilla Veritas Charter School,false,XAEI,false,162,162,0,0,0.006,0.34,0.636,0.012,0.006,0.185,0.259,0.932,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X587,84,New York Center for Autism Charter School Bronx,false,X198,false,20,20,0,0,0,0.4,0.5,0,0.1,1,0.05,0.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X588,84,South Bronx Classical Charter School  IV,false,XBBL,false,154,154,0,0,0,0.571,0.39,0.032,0.006,0.104,0.286,0.922,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X589,84,Bronx Charter School for Excellence 3,false,XAEF,false,237,237,0,0,0.038,0.696,0.236,0.013,0.017,0.105,0.051,0.675,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X597,84,The Urban Assembly Charter School for Computer Science,false,X420,false,110,0,0,110,0.036,0.345,0.573,0.036,0.009,0.255,0.091,0.909,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
84X598,84,KIPP Freedom Charter School,true,"X044, X859",false,188,188,0,0,0.016,0.33,0.644,0.005,0.005,0.133,0.133,0.947,93,29,31.2%,93,58,62.4%,No Data,No Data,No Data,No Data
