"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2017","2017",0.75651,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40540","Sub-Saharan Africa","2018","2018",0.76234,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2013","2013",0.9082,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2014","2014",0.91124,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2015","2015",0.91341,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2016","2016",0.91565,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2017","2017",0.91754,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40510","World","2018","2018",0.91935,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2013","2013",0.68164,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2014","2014",0.68787,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2015","2015",0.69554,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2016","2016",0.70315,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2017","2017",0.7127,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40044","Low income countries","2018","2018",0.71805,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2013","2013",0.79488,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2014","2014",0.80336,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2015","2015",0.81012,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2016","2016",0.81742,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2017","2017",0.82267,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40042","Lower middle income countries","2018","2018",0.82837,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2013","2013",0.9754,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2014","2014",0.97732,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2015","2015",0.97889,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2016","2016",0.97986,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2017","2017",0.98153,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40043","Upper middle income countries","2018","2018",0.983,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2013","2013",78.61545,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2014","2014",79.68284,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2015","2015",80.71548,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2016","2016",81.95858,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2017","2017",82.54752,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40043","Upper middle income countries","2018","2018",83.5133,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2013","2013",39.03168,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2014","2014",40.92654,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2015","2015",40.34897,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2016","2016",40.90857,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2017","2017",41.79407,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40042","Lower middle income countries","2018","2018",42.73175,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2013","2013",46.95551,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2014","2014",47.90634,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2015","2015",47.37597,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2016","2016",48.09153,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2017","2017",48.59809,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","40044","Low income countries","2018","2018",49.04434,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2013","2013",0.63667,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2014","2014",0.6679,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2015","2015",0.6467,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2016","2016",0.6485,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2017","2017",0.65452,,
"LR_AG65T99_GPI","Elderly literacy rate, population 65+ years, gender parity index (GPI)","40042","Lower middle income countries","2018","2018",0.66076,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2013","2013",72.878,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2014","2014",73.73023,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2015","2015",74.45058,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2016","2016",73.11984,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2017","2017",73.72899,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40525","Arab States","2018","2018",74.22424,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2013","2013",99.82989,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2014","2014",99.83148,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2015","2015",99.83374,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2016","2016",99.83474,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2017","2017",99.82682,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40505","Central Asia","2018","2018",99.83887,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2013","2013",93.04995,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2014","2014",93.5831,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2015","2015",93.82503,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2016","2016",94.31196,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2017","2017",94.42152,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","40520","Latin America and the Caribbean","2018","2018",94.62849,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2013","2013",99.82122,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2014","2014",99.82439,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2015","2015",99.82722,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2016","2016",99.82849,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2017","2017",99.82536,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40505","Central Asia","2018","2018",99.83772,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2013","2013",94.37143,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2014","2014",94.99483,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2015","2015",95.38581,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2016","2016",95.58689,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2017","2017",95.8234,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40515","East Asia and the Pacific","2018","2018",95.99221,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2013","2013",54.11823,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2014","2014",55.22213,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2015","2015",56.76818,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2016","2016",58.48465,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2017","2017",59.44037,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","40535","South and West Asia","2018","2018",60.6456,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2013","2013",66.19394,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2014","2014",66.96525,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2015","2015",67.18951,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2016","2016",67.40294,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2017","2017",67.92425,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","40044","Low income countries","2018","2018",68.29256,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2013","2013",0.99226,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2014","2014",0.99269,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2015","2015",0.99304,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2016","2016",0.99339,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2017","2017",0.99388,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40530","Central and Eastern Europe","2018","2018",0.99421,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2013","2013",0.99561,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2014","2014",0.99726,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2015","2015",0.99632,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2016","2016",0.99622,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2017","2017",0.99692,,
"LR_AG25T64_GPI","Literacy rate, population 25-64 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2018","2018",0.99766,,
