ADMISSION_YEAR,COUNTY_CODE,COUNTY_NAME,SECTOR_CODE,SECTOR,SCHOOL_TYPE_CODE,SCHOOL_TYPE,SCHOOL_LEVEL_CODE,SCHOOL_LEVEL,SEDCODE,INST_ID,LEGAL_NAME,PROGRAM_TYPE,ADMISSION_STATUS,TOTAL
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,1
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,2
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,2
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,2
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,11
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,11
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,5
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,33,KINGS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,464500,800000045455,ST FRANCIS COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,1
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2016,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2017,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2018,26,MONROE,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465000,800000050296,ST JOHN FISHER COLLEGE,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Complete Applications Received,23
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Accepted,21
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Enrolled,2
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1285
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1201
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,16
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2019,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Complete Applications Received,5
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Accepted,3
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1232
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1117
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,5
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2013,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Complete Applications Received,8
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Accepted,4
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1146
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1029
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,5
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Accepted,0
Fall of 2014,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Complete Applications Received,0
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Accepted,0
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Associate Degree Programs (Part-Time Study),Applicants Enrolled,0
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Complete Applications Received,1096
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Accepted,1002
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Baccalaureate Degree Programs (Part-Time Study),Applicants Enrolled,2
Fall of 2015,34,QUEENS,2,INDEPENDENT,1,PRIVATE,1,4-Year/Grad,465500,800000042596,ST. JOHN'S UNIVERSITY,Certificate or Diploma Programs (Part-Time Study),Complete Applications Received,0
